
loading dataset ...
len(hyper) of ntire2022 dataset:897
len(bgr) of ntire2022 dataset:897
[iter:71800/300000],lr=0.000173176,train_losses.avg=0.272238344
[iter:71820/300000],lr=0.000173161,train_losses.avg=0.272215098
[iter:71840/300000],lr=0.000173147,train_losses.avg=0.272187293
[iter:71860/300000],lr=0.000173133,train_losses.avg=0.272159874
[iter:71880/300000],lr=0.000173119,train_losses.avg=0.272131503
[iter:71900/300000],lr=0.000173104,train_losses.avg=0.272107035
[iter:71920/300000],lr=0.000173090,train_losses.avg=0.272074342
[iter:71940/300000],lr=0.000173076,train_losses.avg=0.272047490
[iter:71960/300000],lr=0.000173062,train_losses.avg=0.272022605
[iter:71980/300000],lr=0.000173047,train_losses.avg=0.271996379
[iter:72000/300000],lr=0.000173033,train_losses.avg=0.271975666
MRAE:0.2254103422164917, RMSE: 0.031871769577264786, PNSR:31.947277069091797
 Iter[072000], Epoch[000072], learning rate : 0.000173033, Train MRAE: 0.271975666, Test MRAE: 0.225410342, Test RMSE: 0.031871770, Test PSNR: 31.947277069 
[iter:72020/300000],lr=0.000173019,train_losses.avg=0.271954238
[iter:72040/300000],lr=0.000173005,train_losses.avg=0.271927774
[iter:72060/300000],lr=0.000172990,train_losses.avg=0.271902680
[iter:72080/300000],lr=0.000172976,train_losses.avg=0.271876365
[iter:72100/300000],lr=0.000172962,train_losses.avg=0.271850318
[iter:72120/300000],lr=0.000172947,train_losses.avg=0.271820903
[iter:72140/300000],lr=0.000172933,train_losses.avg=0.271788180
[iter:72160/300000],lr=0.000172919,train_losses.avg=0.271762490
[iter:72180/300000],lr=0.000172905,train_losses.avg=0.271735728
[iter:72200/300000],lr=0.000172890,train_losses.avg=0.271710724
[iter:72220/300000],lr=0.000172876,train_losses.avg=0.271695375
[iter:72240/300000],lr=0.000172862,train_losses.avg=0.271674186
[iter:72260/300000],lr=0.000172847,train_losses.avg=0.271654904
[iter:72280/300000],lr=0.000172833,train_losses.avg=0.271637172
[iter:72300/300000],lr=0.000172819,train_losses.avg=0.271611512
[iter:72320/300000],lr=0.000172804,train_losses.avg=0.271588355
[iter:72340/300000],lr=0.000172790,train_losses.avg=0.271561414
[iter:72360/300000],lr=0.000172776,train_losses.avg=0.271538258
[iter:72380/300000],lr=0.000172761,train_losses.avg=0.271514863
[iter:72400/300000],lr=0.000172747,train_losses.avg=0.271487892
[iter:72420/300000],lr=0.000172733,train_losses.avg=0.271459579
[iter:72440/300000],lr=0.000172718,train_losses.avg=0.271433979
[iter:72460/300000],lr=0.000172704,train_losses.avg=0.271411836
[iter:72480/300000],lr=0.000172690,train_losses.avg=0.271386504
[iter:72500/300000],lr=0.000172675,train_losses.avg=0.271361500
[iter:72520/300000],lr=0.000172661,train_losses.avg=0.271335185
[iter:72540/300000],lr=0.000172647,train_losses.avg=0.271309048
[iter:72560/300000],lr=0.000172632,train_losses.avg=0.271283269
[iter:72580/300000],lr=0.000172618,train_losses.avg=0.271255344
[iter:72600/300000],lr=0.000172604,train_losses.avg=0.271228045
[iter:72620/300000],lr=0.000172589,train_losses.avg=0.271204323
[iter:72640/300000],lr=0.000172575,train_losses.avg=0.271185488
[iter:72660/300000],lr=0.000172561,train_losses.avg=0.271162182
[iter:72680/300000],lr=0.000172546,train_losses.avg=0.271141768
[iter:72700/300000],lr=0.000172532,train_losses.avg=0.271113038
[iter:72720/300000],lr=0.000172517,train_losses.avg=0.271085918
[iter:72740/300000],lr=0.000172503,train_losses.avg=0.271065086
[iter:72760/300000],lr=0.000172489,train_losses.avg=0.271038443
[iter:72780/300000],lr=0.000172474,train_losses.avg=0.271013379
[iter:72800/300000],lr=0.000172460,train_losses.avg=0.270988464
[iter:72820/300000],lr=0.000172446,train_losses.avg=0.270965457
[iter:72840/300000],lr=0.000172431,train_losses.avg=0.270946562
[iter:72860/300000],lr=0.000172417,train_losses.avg=0.270928502
[iter:72880/300000],lr=0.000172402,train_losses.avg=0.270906627
[iter:72900/300000],lr=0.000172388,train_losses.avg=0.270890415
[iter:72920/300000],lr=0.000172374,train_losses.avg=0.270867079
[iter:72940/300000],lr=0.000172359,train_losses.avg=0.270844311
[iter:72960/300000],lr=0.000172345,train_losses.avg=0.270817459
[iter:72980/300000],lr=0.000172330,train_losses.avg=0.270797282
[iter:73000/300000],lr=0.000172316,train_losses.avg=0.270771891
MRAE:0.19817256927490234, RMSE: 0.029301384463906288, PNSR:32.87387466430664
 Iter[073000], Epoch[000073], learning rate : 0.000172316, Train MRAE: 0.270771891, Test MRAE: 0.198172569, Test RMSE: 0.029301384, Test PSNR: 32.873874664 
[iter:73020/300000],lr=0.000172301,train_losses.avg=0.270745873
[iter:73040/300000],lr=0.000172287,train_losses.avg=0.270719379
[iter:73060/300000],lr=0.000172273,train_losses.avg=0.270688206
[iter:73080/300000],lr=0.000172258,train_losses.avg=0.270662934
[iter:73100/300000],lr=0.000172244,train_losses.avg=0.270632833
[iter:73120/300000],lr=0.000172229,train_losses.avg=0.270605475
[iter:73140/300000],lr=0.000172215,train_losses.avg=0.270575345
[iter:73160/300000],lr=0.000172200,train_losses.avg=0.270549417
[iter:73180/300000],lr=0.000172186,train_losses.avg=0.270525783
[iter:73200/300000],lr=0.000172171,train_losses.avg=0.270499885
[iter:73220/300000],lr=0.000172157,train_losses.avg=0.270477653
[iter:73240/300000],lr=0.000172143,train_losses.avg=0.270452529
[iter:73260/300000],lr=0.000172128,train_losses.avg=0.270430356
[iter:73280/300000],lr=0.000172114,train_losses.avg=0.270403564
[iter:73300/300000],lr=0.000172099,train_losses.avg=0.270377398
[iter:73320/300000],lr=0.000172085,train_losses.avg=0.270350993
[iter:73340/300000],lr=0.000172070,train_losses.avg=0.270328939
[iter:73360/300000],lr=0.000172056,train_losses.avg=0.270305812
[iter:73380/300000],lr=0.000172041,train_losses.avg=0.270283550
[iter:73400/300000],lr=0.000172027,train_losses.avg=0.270258754
[iter:73420/300000],lr=0.000172012,train_losses.avg=0.270230234
[iter:73440/300000],lr=0.000171998,train_losses.avg=0.270201087
[iter:73460/300000],lr=0.000171983,train_losses.avg=0.270173997
[iter:73480/300000],lr=0.000171969,train_losses.avg=0.270149320
[iter:73500/300000],lr=0.000171954,train_losses.avg=0.270125717
[iter:73520/300000],lr=0.000171940,train_losses.avg=0.270105213
[iter:73540/300000],lr=0.000171925,train_losses.avg=0.270078450
[iter:73560/300000],lr=0.000171911,train_losses.avg=0.270056546
[iter:73580/300000],lr=0.000171896,train_losses.avg=0.270028502
[iter:73600/300000],lr=0.000171882,train_losses.avg=0.270003110
[iter:73620/300000],lr=0.000171867,train_losses.avg=0.269984484
[iter:73640/300000],lr=0.000171853,train_losses.avg=0.269959837
[iter:73660/300000],lr=0.000171838,train_losses.avg=0.269934565
[iter:73680/300000],lr=0.000171824,train_losses.avg=0.269912571
[iter:73700/300000],lr=0.000171809,train_losses.avg=0.269890368
[iter:73720/300000],lr=0.000171795,train_losses.avg=0.269868255
[iter:73740/300000],lr=0.000171780,train_losses.avg=0.269845068
[iter:73760/300000],lr=0.000171765,train_losses.avg=0.269822985
[iter:73780/300000],lr=0.000171751,train_losses.avg=0.269802451
[iter:73800/300000],lr=0.000171736,train_losses.avg=0.269778460
[iter:73820/300000],lr=0.000171722,train_losses.avg=0.269750714
[iter:73840/300000],lr=0.000171707,train_losses.avg=0.269726068
[iter:73860/300000],lr=0.000171693,train_losses.avg=0.269702137
[iter:73880/300000],lr=0.000171678,train_losses.avg=0.269679427
[iter:73900/300000],lr=0.000171664,train_losses.avg=0.269656092
[iter:73920/300000],lr=0.000171649,train_losses.avg=0.269630432
[iter:73940/300000],lr=0.000171634,train_losses.avg=0.269609481
[iter:73960/300000],lr=0.000171620,train_losses.avg=0.269583613
[iter:73980/300000],lr=0.000171605,train_losses.avg=0.269559801
[iter:74000/300000],lr=0.000171591,train_losses.avg=0.269537330
MRAE:0.23464271426200867, RMSE: 0.03295276314020157, PNSR:31.464168548583984
 Iter[074000], Epoch[000074], learning rate : 0.000171591, Train MRAE: 0.269537330, Test MRAE: 0.234642714, Test RMSE: 0.032952763, Test PSNR: 31.464168549 
[iter:74020/300000],lr=0.000171576,train_losses.avg=0.269514382
[iter:74040/300000],lr=0.000171562,train_losses.avg=0.269489437
[iter:74060/300000],lr=0.000171547,train_losses.avg=0.269464970
[iter:74080/300000],lr=0.000171532,train_losses.avg=0.269445866
[iter:74100/300000],lr=0.000171518,train_losses.avg=0.269422799
[iter:74120/300000],lr=0.000171503,train_losses.avg=0.269400805
[iter:74140/300000],lr=0.000171489,train_losses.avg=0.269373208
[iter:74160/300000],lr=0.000171474,train_losses.avg=0.269352257
[iter:74180/300000],lr=0.000171459,train_losses.avg=0.269329816
[iter:74200/300000],lr=0.000171445,train_losses.avg=0.269309342
[iter:74220/300000],lr=0.000171430,train_losses.avg=0.269283503
[iter:74240/300000],lr=0.000171416,train_losses.avg=0.269257665
[iter:74260/300000],lr=0.000171401,train_losses.avg=0.269231021
[iter:74280/300000],lr=0.000171386,train_losses.avg=0.269205660
[iter:74300/300000],lr=0.000171372,train_losses.avg=0.269181490
[iter:74320/300000],lr=0.000171357,train_losses.avg=0.269157648
[iter:74340/300000],lr=0.000171342,train_losses.avg=0.269132525
[iter:74360/300000],lr=0.000171328,train_losses.avg=0.269104868
[iter:74380/300000],lr=0.000171313,train_losses.avg=0.269078016
[iter:74400/300000],lr=0.000171299,train_losses.avg=0.269051790
[iter:74420/300000],lr=0.000171284,train_losses.avg=0.269029558
[iter:74440/300000],lr=0.000171269,train_losses.avg=0.269007772
[iter:74460/300000],lr=0.000171255,train_losses.avg=0.268984258
[iter:74480/300000],lr=0.000171240,train_losses.avg=0.268962950
[iter:74500/300000],lr=0.000171225,train_losses.avg=0.268938690
[iter:74520/300000],lr=0.000171211,train_losses.avg=0.268916279
[iter:74540/300000],lr=0.000171196,train_losses.avg=0.268893868
[iter:74560/300000],lr=0.000171181,train_losses.avg=0.268867284
[iter:74580/300000],lr=0.000171167,train_losses.avg=0.268842429
[iter:74600/300000],lr=0.000171152,train_losses.avg=0.268815428
[iter:74620/300000],lr=0.000171137,train_losses.avg=0.268790573
[iter:74640/300000],lr=0.000171123,train_losses.avg=0.268765748
[iter:74660/300000],lr=0.000171108,train_losses.avg=0.268737495
[iter:74680/300000],lr=0.000171093,train_losses.avg=0.268730730
[iter:74700/300000],lr=0.000171079,train_losses.avg=0.268711805
[iter:74720/300000],lr=0.000171064,train_losses.avg=0.268691778
[iter:74740/300000],lr=0.000171049,train_losses.avg=0.268668085
[iter:74760/300000],lr=0.000171034,train_losses.avg=0.268647730
[iter:74780/300000],lr=0.000171020,train_losses.avg=0.268623650
[iter:74800/300000],lr=0.000171005,train_losses.avg=0.268601626
[iter:74820/300000],lr=0.000170990,train_losses.avg=0.268578649
[iter:74840/300000],lr=0.000170976,train_losses.avg=0.268557638
[iter:74860/300000],lr=0.000170961,train_losses.avg=0.268530339
[iter:74880/300000],lr=0.000170946,train_losses.avg=0.268508554
[iter:74900/300000],lr=0.000170931,train_losses.avg=0.268487006
[iter:74920/300000],lr=0.000170917,train_losses.avg=0.268460631
[iter:74940/300000],lr=0.000170902,train_losses.avg=0.268436670
[iter:74960/300000],lr=0.000170887,train_losses.avg=0.268410742
[iter:74980/300000],lr=0.000170873,train_losses.avg=0.268385887
[iter:75000/300000],lr=0.000170858,train_losses.avg=0.268359810
MRAE:0.20835286378860474, RMSE: 0.030905842781066895, PNSR:32.41283416748047
Saving to ./exp/restormer/2025_01_22_13_49_19
 Iter[075000], Epoch[000075], learning rate : 0.000170858, Train MRAE: 0.268359810, Test MRAE: 0.208352864, Test RMSE: 0.030905843, Test PSNR: 32.412834167 
[iter:75020/300000],lr=0.000170843,train_losses.avg=0.268335253
[iter:75040/300000],lr=0.000170828,train_losses.avg=0.268311560
[iter:75060/300000],lr=0.000170814,train_losses.avg=0.268281847
[iter:75080/300000],lr=0.000170799,train_losses.avg=0.268253654
[iter:75100/300000],lr=0.000170784,train_losses.avg=0.268230021
[iter:75120/300000],lr=0.000170769,train_losses.avg=0.268204629
[iter:75140/300000],lr=0.000170755,train_losses.avg=0.268180281
[iter:75160/300000],lr=0.000170740,train_losses.avg=0.268156618
[iter:75180/300000],lr=0.000170725,train_losses.avg=0.268129855
[iter:75200/300000],lr=0.000170710,train_losses.avg=0.268101126
[iter:75220/300000],lr=0.000170696,train_losses.avg=0.268071324
[iter:75240/300000],lr=0.000170681,train_losses.avg=0.268048137
[iter:75260/300000],lr=0.000170666,train_losses.avg=0.268027723
[iter:75280/300000],lr=0.000170651,train_losses.avg=0.268003434
[iter:75300/300000],lr=0.000170636,train_losses.avg=0.267979622
[iter:75320/300000],lr=0.000170622,train_losses.avg=0.267952591
[iter:75340/300000],lr=0.000170607,train_losses.avg=0.267931163
[iter:75360/300000],lr=0.000170592,train_losses.avg=0.267909765
[iter:75380/300000],lr=0.000170577,train_losses.avg=0.267886043
[iter:75400/300000],lr=0.000170563,train_losses.avg=0.267860144
[iter:75420/300000],lr=0.000170548,train_losses.avg=0.267836243
[iter:75440/300000],lr=0.000170533,train_losses.avg=0.267808348
[iter:75460/300000],lr=0.000170518,train_losses.avg=0.267786503
[iter:75480/300000],lr=0.000170503,train_losses.avg=0.267764539
[iter:75500/300000],lr=0.000170489,train_losses.avg=0.267741740
[iter:75520/300000],lr=0.000170474,train_losses.avg=0.267723739
[iter:75540/300000],lr=0.000170459,train_losses.avg=0.267705023
[iter:75560/300000],lr=0.000170444,train_losses.avg=0.267684370
[iter:75580/300000],lr=0.000170429,train_losses.avg=0.267659992
[iter:75600/300000],lr=0.000170414,train_losses.avg=0.267641813
[iter:75620/300000],lr=0.000170400,train_losses.avg=0.267619938
[iter:75640/300000],lr=0.000170385,train_losses.avg=0.267593563
[iter:75660/300000],lr=0.000170370,train_losses.avg=0.267572761
[iter:75680/300000],lr=0.000170355,train_losses.avg=0.267550349
[iter:75700/300000],lr=0.000170340,train_losses.avg=0.267529547
[iter:75720/300000],lr=0.000170325,train_losses.avg=0.267505944
[iter:75740/300000],lr=0.000170311,train_losses.avg=0.267479509
[iter:75760/300000],lr=0.000170296,train_losses.avg=0.267455012
[iter:75780/300000],lr=0.000170281,train_losses.avg=0.267432690
[iter:75800/300000],lr=0.000170266,train_losses.avg=0.267409295
[iter:75820/300000],lr=0.000170251,train_losses.avg=0.267385840
[iter:75840/300000],lr=0.000170236,train_losses.avg=0.267365783
[iter:75860/300000],lr=0.000170221,train_losses.avg=0.267349362
[iter:75880/300000],lr=0.000170207,train_losses.avg=0.267327636
[iter:75900/300000],lr=0.000170192,train_losses.avg=0.267302483
[iter:75920/300000],lr=0.000170177,train_losses.avg=0.267276913
[iter:75940/300000],lr=0.000170162,train_losses.avg=0.267248839
[iter:75960/300000],lr=0.000170147,train_losses.avg=0.267221063
[iter:75980/300000],lr=0.000170132,train_losses.avg=0.267200977
[iter:76000/300000],lr=0.000170117,train_losses.avg=0.267178029
MRAE:0.1971251666545868, RMSE: 0.029312748461961746, PNSR:32.83061599731445
Saving to ./exp/restormer/2025_01_22_13_49_19
 Iter[076000], Epoch[000076], learning rate : 0.000170117, Train MRAE: 0.267178029, Test MRAE: 0.197125167, Test RMSE: 0.029312748, Test PSNR: 32.830615997 
[iter:76020/300000],lr=0.000170102,train_losses.avg=0.267155886
[iter:76040/300000],lr=0.000170087,train_losses.avg=0.267136723
[iter:76060/300000],lr=0.000170073,train_losses.avg=0.267114222
[iter:76080/300000],lr=0.000170058,train_losses.avg=0.267088622
[iter:76100/300000],lr=0.000170043,train_losses.avg=0.267065048
[iter:76120/300000],lr=0.000170028,train_losses.avg=0.267040640
[iter:76140/300000],lr=0.000170013,train_losses.avg=0.267017186
[iter:76160/300000],lr=0.000169998,train_losses.avg=0.266997606
[iter:76180/300000],lr=0.000169983,train_losses.avg=0.266973466
[iter:76200/300000],lr=0.000169968,train_losses.avg=0.266946495
[iter:76220/300000],lr=0.000169953,train_losses.avg=0.266923815
[iter:76240/300000],lr=0.000169938,train_losses.avg=0.266902447
[iter:76260/300000],lr=0.000169923,train_losses.avg=0.266874641
[iter:76280/300000],lr=0.000169909,train_losses.avg=0.266849548
[iter:76300/300000],lr=0.000169894,train_losses.avg=0.266824782
[iter:76320/300000],lr=0.000169879,train_losses.avg=0.266802967
[iter:76340/300000],lr=0.000169864,train_losses.avg=0.266781390
[iter:76360/300000],lr=0.000169849,train_losses.avg=0.266762078
[iter:76380/300000],lr=0.000169834,train_losses.avg=0.266740173
[iter:76400/300000],lr=0.000169819,train_losses.avg=0.266716659
[iter:76420/300000],lr=0.000169804,train_losses.avg=0.266701400
[iter:76440/300000],lr=0.000169789,train_losses.avg=0.266680419
[iter:76460/300000],lr=0.000169774,train_losses.avg=0.266656488
[iter:76480/300000],lr=0.000169759,train_losses.avg=0.266631097
[iter:76500/300000],lr=0.000169744,train_losses.avg=0.266605735
[iter:76520/300000],lr=0.000169729,train_losses.avg=0.266577452
[iter:76540/300000],lr=0.000169714,train_losses.avg=0.266548783
[iter:76560/300000],lr=0.000169699,train_losses.avg=0.266526014
[iter:76580/300000],lr=0.000169684,train_losses.avg=0.266505361
[iter:76600/300000],lr=0.000169669,train_losses.avg=0.266476005
[iter:76620/300000],lr=0.000169654,train_losses.avg=0.266453564
[iter:76640/300000],lr=0.000169639,train_losses.avg=0.266429454
[iter:76660/300000],lr=0.000169624,train_losses.avg=0.266407520
[iter:76680/300000],lr=0.000169609,train_losses.avg=0.266388565
[iter:76700/300000],lr=0.000169594,train_losses.avg=0.266365707
[iter:76720/300000],lr=0.000169579,train_losses.avg=0.266339839
[iter:76740/300000],lr=0.000169564,train_losses.avg=0.266315043
[iter:76760/300000],lr=0.000169549,train_losses.avg=0.266291082
[iter:76780/300000],lr=0.000169534,train_losses.avg=0.266268104
[iter:76800/300000],lr=0.000169519,train_losses.avg=0.266242832
[iter:76820/300000],lr=0.000169504,train_losses.avg=0.266218901
[iter:76840/300000],lr=0.000169489,train_losses.avg=0.266193718
[iter:76860/300000],lr=0.000169474,train_losses.avg=0.266167462
[iter:76880/300000],lr=0.000169459,train_losses.avg=0.266143471
[iter:76900/300000],lr=0.000169444,train_losses.avg=0.266121775
[iter:76920/300000],lr=0.000169429,train_losses.avg=0.266095370
[iter:76940/300000],lr=0.000169414,train_losses.avg=0.266069561
[iter:76960/300000],lr=0.000169399,train_losses.avg=0.266043276
[iter:76980/300000],lr=0.000169384,train_losses.avg=0.266022503
[iter:77000/300000],lr=0.000169369,train_losses.avg=0.266000599
MRAE:0.2134435474872589, RMSE: 0.032025352120399475, PNSR:31.72175407409668
 Iter[077000], Epoch[000077], learning rate : 0.000169369, Train MRAE: 0.266000599, Test MRAE: 0.213443547, Test RMSE: 0.032025352, Test PSNR: 31.721754074 
